id,license_plate,vin,make,model,year,category_id,branch_id,color,mileage,status,created_at
221,SE000220,896B2N78LTHDF600T,Nissan,Altima,2018,3,60,Red,14250,maintenance,2021-08-03 12:39:07
222,TW000221,5CJPD601987YJ79PU,Chevrolet,Impala,2025,4,25,Gray,13977,available,2026-05-27 12:39:07
223,IQ000222,C38K37L9RC0DWYUYJ,Renault,Trafic,2023,7,57,Silver,35263,available,2025-12-11 12:39:07
224,GS000223,SPUU1U4CKDJYUJRK5,Honda,Civic,2023,2,12,White,18892,available,2022-01-16 12:39:07
225,AT000224,D58Z76VKZ7VNPXZ09,Ford,Focus,2024,2,18,Red,1736,maintenance,2024-12-15 12:39:07
226,LY000225,UCKS1MNNU2V48WG48,Hyundai,i10,2024,1,37,Black,5745,available,2025-01-16 12:39:07
227,AS000226,WJYW7SEP5MSHHBUHV,Honda,CR-V,2019,5,61,Black,110378,maintenance,2022-12-12 12:39:07
228,TH000227,CX28P6B4TR6LSET85,Ford,Taurus,2023,4,22,Silver,63548,available,2023-05-28 12:39:07
229,HO000228,P1KCCJZJGUPYL4E0E,Ford,Mondeo,2017,3,55,Blue,12112,retired,2025-09-25 12:39:07
230,JS000229,LREFW14JX8A9F0EPM,Mazda,MX-5,2024,8,11,Beige,4829,available,2025-09-13 12:39:07
231,YG000230,CFZPKMFXFCT056HLC,Ford,Taurus,2017,4,54,Red,131316,rented,2024-02-14 12:39:07
232,OS000231,ML41TESK71J66F769,Honda,CR-V,2016,5,57,Green,161369,maintenance,2025-06-01 12:39:07
233,DC000232,DL43PTXGD749MUYMG,Renault,Trafic,2016,7,73,Blue,140809,available,2023-09-05 12:39:07
234,ZG000233,2DESL003C4E5WRMF6,Fiat,500,2018,1,1,Black,98030,available,2025-10-30 12:39:07
235,HR000234,JWNLESKLPSB5CV4C3,Ford,Taurus,2019,4,37,Red,23858,rented,2021-07-16 12:39:07
236,CL000235,W26U6YKA6B7BW3F6L,Toyota,Yaris,2021,1,72,Green,60421,available,2023-08-25 12:39:07
237,PW000236,1X2ZGTRW1A2TJ6309,Toyota,Yaris,2016,1,20,Blue,152943,rented,2025-02-18 12:39:07
238,XL000237,BT27SB2V06RGDNM4L,Kia,Picanto,2025,1,50,Silver,15227,retired,2025-12-28 12:39:07
239,KQ000238,9MMDCWBKBR61KUXMU,Ford,Transit,2020,7,77,Blue,97853,available,2022-07-05 12:39:07
240,HA000239,8LL6WRUJGTAKGKMXT,BMW,5 Series,2023,6,2,Black,55711,available,2025-10-09 12:39:07
241,ZK000240,0UM29DGHWKBX4JWH6,Mazda,3,2019,2,71,White,89047,available,2023-07-13 12:39:07
242,KH000241,C0U5E2LL1HMXT51TE,Lexus,ES,2023,6,3,Black,63108,retired,2023-03-02 12:39:07
243,CU000242,R1VH4HL7SJ30VRZ2W,Chrysler,300,2023,4,50,Gray,44717,retired,2024-05-31 12:39:07
244,BI000243,F8B76PELG69VVSKJB,Toyota,Corolla,2020,2,66,Gray,34148,available,2023-06-14 12:39:07
245,CJ000244,MAF9VDTJ5A9P7HK7J,Jaguar,XF,2015,6,60,Gray,238266,rented,2025-08-11 12:39:07
246,ID000245,WE2HFKP16FPWUERR6,BMW,X5,2023,5,67,Gray,30810,retired,2024-02-17 12:39:07
247,CB000246,S101XBRHRDXFEU71T,Honda,CR-V,2016,5,74,Beige,22084,rented,2024-03-29 12:39:07
248,OV000247,U11HV8FV2ZGJ9NGS1,Chrysler,300,2015,4,7,Green,83292,maintenance,2023-03-30 12:39:07
249,BV000248,ZR7KKN94UDSAKRRUX,Audi,A5 Cabriolet,2024,8,4,Beige,14307,available,2023-09-13 12:39:07
250,GF000249,VDRPPTWGC40HH2BZV,Honda,Accord,2019,3,28,Black,8498,available,2023-12-16 12:39:07
251,LC000250,67MU19H80DDBD9H74,Mercedes-Benz,Vito,2022,7,78,Blue,44371,available,2024-06-18 12:39:07
252,LB000251,LU9XDJCGGM5P7SJ87,Toyota,Corolla,2024,2,29,White,20769,rented,2022-10-31 12:39:07
253,HO000252,JWKBWH36FD6GC947Y,Honda,Civic,2016,2,60,Silver,15272,available,2025-10-07 12:39:07
254,AB000253,XANNJTH0NX2L47SFX,Chrysler,300,2024,4,77,Silver,34531,rented,2022-01-26 12:39:07
255,AI000254,8T0PA1L4G8M62EGVE,Mazda,MX-5,2017,8,28,Silver,31582,maintenance,2022-09-22 12:39:07
256,UJ000255,SUUD41AJZ9HBMW8NA,Volkswagen,Transporter,2015,7,23,White,87441,rented,2024-01-22 12:39:07
257,TZ000256,UK0DRPWED7229P5CU,Toyota,Avalon,2019,4,16,Beige,50123,available,2023-06-30 12:39:07
258,YK000257,5TXR66ETWEF8E1JFG,Volkswagen,Golf,2022,2,43,Silver,68059,rented,2021-07-01 12:39:07
259,RJ000258,236A48XDNJ29YMSBH,Honda,Civic,2015,2,76,Gray,69081,maintenance,2024-02-12 12:39:07
260,PZ000259,V7RCY3M4T7DPREH5T,Fiat,500,2019,1,47,Gray,118423,rented,2024-12-28 12:39:07
261,XO000260,8WPCUD0VCGYCV83JP,Renault,Trafic,2019,7,64,Beige,129172,available,2024-07-17 12:39:07
262,GU000261,8GV72YM4A2E0HXW6X,Toyota,Camry,2017,3,14,Red,61151,available,2026-05-18 12:39:07
263,OC000262,8ZKH9SV35689P2DHT,Ford,Mustang Convertible,2016,8,25,Green,85098,rented,2022-02-07 12:39:07
264,LZ000263,WKLK1FD1ZHS0VG09R,Ford,Transit,2020,7,80,Blue,41102,maintenance,2021-11-05 12:39:07
265,HU000264,LJBFJG9V1WAXCZFP7,Chrysler,300,2016,4,26,Red,157649,rented,2026-02-24 12:39:07
266,GL000265,YE4YDX064YMPY1HCJ,Toyota,Yaris,2019,1,43,Black,110286,available,2022-09-23 12:39:07
267,CW000266,R97ZBC9B7L5E8ZKBX,Mazda,MX-5,2020,8,73,White,16731,retired,2026-02-26 12:39:07
268,AZ000267,MCV2UKKJH2LU0DUUF,Volkswagen,Golf,2022,2,61,Gray,8064,available,2025-01-20 12:39:07
269,DN000268,FX9D2502MZWCHEZBG,Kia,Picanto,2019,1,30,Blue,38886,available,2026-01-23 12:39:07
270,EG000269,T01YA2EKJBRS4J5JB,Volkswagen,Passat,2020,3,76,Gray,7269,available,2026-03-16 12:39:07
271,MJ000270,985K4M46C90NMSDP1,Lexus,ES,2017,6,68,Silver,189418,available,2022-07-06 12:39:07
272,EA000271,KN5H20683A7C86B41,Ford,Taurus,2019,4,53,Green,63656,available,2026-01-09 12:39:07
273,BS000272,KUNXXECEBNPFG9ZF1,Volkswagen,Passat,2016,3,12,White,33128,maintenance,2022-07-08 12:39:07
274,BX000273,CVYD1SN92LR83EWWK,Honda,CR-V,2024,5,3,Silver,10291,available,2023-12-12 12:39:07
275,QR000274,CUUSP16N78H4N2115,Renault,Trafic,2020,7,51,White,80250,maintenance,2024-05-09 12:39:07
276,EH000275,T10KTNR4XK77HE5U1,Fiat,500,2024,1,76,Blue,20494,available,2026-02-24 12:39:07
277,EH000276,A0AML6UT29BVK7EMN,Volkswagen,up!,2022,1,37,Red,35629,available,2025-05-22 12:39:07
278,TT000277,J7SFBBB8R2BD9GY9U,Lexus,ES,2015,6,66,Black,115414,available,2022-08-02 12:39:07
279,XG000278,H8AE0FR2Z3FWEMMSP,Fiat,500,2024,1,53,Blue,24226,rented,2022-10-30 12:39:07
280,QV000279,ALVB8LE0PMUR87U6K,Nissan,Altima,2016,3,46,Silver,167100,maintenance,2021-12-13 12:39:07
281,QE000280,F080NS5H0K2ZFRR27,Toyota,Yaris,2025,1,53,Silver,10472,maintenance,2024-06-22 12:39:07
282,CV000281,4FE7Z4FZPAT4HSB71,Volkswagen,Passat,2025,3,6,Red,1924,rented,2021-10-11 12:39:07
283,TN000282,YDWTNBDWTJ3RVNDCV,Ford,Focus,2019,2,17,Silver,97487,available,2025-11-15 12:39:07
284,KO000283,USPUK3KHN10H0618U,Mercedes-Benz,Vito,2020,7,49,Gray,62555,available,2025-05-17 12:39:07
285,FJ000284,4PAR5M4GD2URUHV3P,Mazda,3,2024,2,8,White,43945,available,2025-05-28 12:39:07
286,JF000285,HKVGHN3LJTGUDNCHZ,Ford,Taurus,2018,4,58,Green,155181,available,2025-07-18 12:39:07
287,DO000286,FCVJ2PAUSBG68JK7H,Toyota,Corolla,2025,2,42,Black,4663,rented,2024-02-09 12:39:07
288,DS000287,LCZBTUCM6WJDTHEXW,Fiat,500,2019,1,72,White,132530,maintenance,2021-12-18 12:39:07
289,SH000288,4TXWT59ZRERVKS8YF,Nissan,Rogue,2020,5,35,Blue,57359,retired,2023-11-08 12:39:07
290,KW000289,DRNXJZH92A0KGVCM4,Volkswagen,up!,2025,1,64,Gray,14382,available,2022-10-01 12:39:07
291,OP000290,ENYDJRXE9H8F877HL,Hyundai,i10,2020,1,73,Beige,85940,retired,2023-09-01 12:39:07
292,AI000291,PWPR1DGF7RWP5P1S4,BMW,X5,2020,5,1,Blue,51463,rented,2026-05-14 12:39:07
293,QS000292,5MN6S1KWW16LUFA5F,Volkswagen,Passat,2016,3,79,White,199466,retired,2025-08-20 12:39:07
294,LN000293,86USGNVXANN6N9VSK,Renault,Trafic,2023,7,80,White,6228,retired,2024-01-09 12:39:07
295,EO000294,DRLUMTY53ARVLC5KC,BMW,Z4,2020,8,65,Silver,116443,rented,2025-08-23 12:39:07
296,YC000295,TTRJ8EPGN7HUW40N4,Renault,Trafic,2021,7,69,Black,88713,rented,2022-06-02 12:39:07
297,TC000296,MTU2CW28KB6ZXVLLN,Chrysler,300,2021,4,52,Silver,78316,available,2023-12-04 12:39:07
298,EY000297,DDCV17C55PN5GJD5T,BMW,Z4,2020,8,66,Silver,65675,retired,2022-12-18 12:39:07
299,ON000298,S8PB7W8AHUPE9BK8J,Chrysler,300,2015,4,20,Gray,109103,available,2021-08-25 12:39:07
300,LD000299,4FVT6SN2R4REC52BJ,Volkswagen,Passat,2022,3,61,Blue,82108,rented,2023-06-28 12:39:07
301,GH000300,JC9ZPXXW2LLA70ZF2,Ford,Focus,2015,2,14,Black,186271,available,2022-11-10 12:39:07
302,BY000301,YMCZKYL3RHUWZM4LJ,Audi,A5 Cabriolet,2017,8,57,Black,88895,maintenance,2024-01-22 12:39:07
303,IW000302,BLP6KZZ7MX5EAA18V,Ford,Transit,2019,7,11,Gray,87657,available,2024-06-04 12:39:07
304,HU000303,ZUPJW6GDYSM05NV7M,Volkswagen,Passat,2021,3,18,Beige,27475,available,2026-05-22 12:39:07
305,QB000304,DV84JJBZGKPKYBPTV,Lexus,ES,2025,6,41,Silver,17806,available,2023-06-02 12:39:07
306,ON000305,N43WMF69GT5RLA210,Ford,Mondeo,2024,3,15,Silver,32095,available,2023-02-20 12:39:07
307,NE000306,31G5V76GHJXVELVH6,Ford,Mustang Convertible,2023,8,38,Gray,56797,maintenance,2021-07-10 12:39:07
308,TM000307,M7F5N6UJR9FPW19DD,Kia,Picanto,2025,1,57,Black,23464,available,2025-03-09 12:39:07
309,YS000308,BFFP3F6296129U6RV,Mazda,3,2019,2,56,Black,115519,retired,2023-03-17 12:39:07
310,EM000309,0ELBBE46XDC9PP6GU,BMW,Z4,2019,8,27,Red,82471,available,2026-01-08 12:39:07
311,OU000310,1PFBRNXJ9PSNT2BTE,Honda,CR-V,2022,5,58,Green,69421,available,2025-07-22 12:39:07
312,GH000311,ZBNCMFBE8RACEADGW,Toyota,Corolla,2018,2,62,Beige,130506,maintenance,2021-08-23 12:39:07
313,RG000312,8Y1MFH3KZJUWFJZXS,Hyundai,i10,2025,1,52,Green,17359,maintenance,2022-04-11 12:39:07
314,LV000313,LR14GT8G2PBRGB3BT,Renault,Trafic,2025,7,48,Beige,15171,available,2023-04-18 12:39:07
315,UZ000314,NTAJ63MLZB4SKNN1Y,Hyundai,i10,2016,1,1,White,17723,available,2024-08-15 12:39:07
316,YA000315,95DSBKLUADXPRFEMA,Audi,A5 Cabriolet,2015,8,2,Green,61570,retired,2025-05-09 12:39:07
317,SL000316,6WKKC3LZKX0FS92ST,BMW,5 Series,2021,6,35,White,29814,rented,2024-02-04 12:39:07
318,SB000317,27GNZ112KNV9C5X6T,Ford,Transit,2015,7,28,Green,5646,rented,2026-06-11 12:39:07
319,NF000318,CTSP1SN2Y549P810K,Ford,Focus,2023,2,71,Green,35651,maintenance,2022-08-28 12:39:07
320,KP000319,GLATZWR4J7ZW59LFH,Mazda,MX-5,2021,8,16,Gray,1370,available,2024-05-21 12:39:07
321,NY000320,SVB0HVVPR4VGVXF2F,Lexus,ES,2022,6,56,Red,49621,rented,2024-08-11 12:39:07
322,WR000321,8P9UX1XFXTGUM3680,Nissan,Altima,2024,3,42,White,15986,rented,2026-01-23 12:39:07
323,YZ000322,M4BPSMM0CU0V3AVGV,Ford,Focus,2024,2,70,Black,33664,available,2025-02-03 12:39:07
324,XV000323,FCFF3ZCRWBHUYCP0Z,BMW,X5,2023,5,59,Red,38436,rented,2025-10-14 12:39:07
325,EQ000324,WKBLZWVHTGTJRX5PY,Ford,Focus,2015,2,30,Gray,168530,maintenance,2024-12-05 12:39:07
326,LU000325,KCELRA5JVS5TCW8UH,Jeep,Grand Cherokee,2024,5,12,Silver,19127,maintenance,2023-02-07 12:39:07
327,YB000326,2HH4PWZW6FDPCPBXV,Volkswagen,Transporter,2018,7,61,Green,59098,available,2022-05-31 12:39:07
328,JX000327,9ZEYTB472TYRKJ8KV,BMW,5 Series,2022,6,45,Gray,46354,maintenance,2023-05-08 12:39:07
329,RU000328,7NKBHC04Z4JWVMMH5,Ford,Transit,2018,7,45,White,166455,rented,2021-11-12 12:39:07
330,PL000329,YFU0H4G5AGEWLV8D0,Audi,A6,2021,6,80,Black,61312,available,2026-03-31 12:39:07
331,HI000330,TRYVEZ96CW7GRN6B0,Mazda,3,2016,2,75,White,52369,available,2022-08-14 12:39:07
332,NT000331,MEYDCLC68W16EE54U,Volkswagen,Passat,2025,3,63,Blue,9543,retired,2021-12-24 12:39:07
333,IT000332,WDE8DWM6M4XLXDWSE,Ford,Explorer,2020,5,39,Beige,128086,rented,2024-03-23 12:39:07
334,UN000333,V1F8C9YT4GDS4ELU1,BMW,X5,2017,5,51,Silver,189875,retired,2024-09-07 12:39:07
335,FF000334,49X63KZDJXMZBD2TG,BMW,Z4,2022,8,19,Black,15308,rented,2023-01-25 12:39:07
336,US000335,8F8SVJF74DR5LXRFF,Honda,Accord,2018,3,6,Red,152140,retired,2022-08-19 12:39:07
337,TR000336,M7NWSAS3CY288SU00,Nissan,Rogue,2022,5,6,White,30098,rented,2026-01-23 12:39:07
338,BO000337,K8XT53K2THRXVS15E,Mazda,3,2022,2,50,Red,83938,rented,2023-06-28 12:39:07
339,UW000338,2ETZF4XD53V637X11,BMW,X5,2015,5,28,Red,171177,available,2023-06-06 12:39:07
340,CI000339,UZC1XKGP3G1X0R951,Jaguar,XF,2021,6,63,Gray,92400,available,2023-05-09 12:39:07
341,AN000340,K6VEBTKRXEJ2XBRJ3,Volkswagen,Passat,2020,3,73,Red,119824,available,2026-04-26 12:39:07
342,ZV000341,WLJZXT8B70Y0JNCM0,Honda,Accord,2023,3,27,Beige,40757,maintenance,2023-04-15 12:39:07
343,PT000342,PA4TJM09YLWHDKFJL,Ford,Mondeo,2018,3,6,Red,60032,maintenance,2024-03-11 12:39:07
344,OB000343,81A3RWD616KNZ17DF,Jeep,Grand Cherokee,2019,5,14,White,147565,rented,2025-05-02 12:39:07
345,IF000344,5LTGWX6B6P4BDNF9S,Mercedes-Benz,Vito,2016,7,24,Silver,139855,maintenance,2022-03-04 12:39:07
346,DP000345,ERZ1XGDTH4N807NSY,Hyundai,i10,2020,1,80,Beige,77959,available,2025-05-29 12:39:07
347,ML000346,5GP9T3019D86C5J3H,BMW,Z4,2023,8,35,White,66653,rented,2024-03-27 12:39:07
348,GX000347,9CBPL9V0A5DJ3MCTK,Chevrolet,Impala,2020,4,16,Gray,5406,rented,2025-09-15 12:39:07
349,BD000348,A3SNJA6GKMMRNUV3B,Nissan,Altima,2016,3,48,Gray,165319,rented,2021-07-26 12:39:07
350,LV000349,VHM0Z5NKBN92L6N4D,Nissan,Rogue,2015,5,32,White,238231,maintenance,2025-09-30 12:39:07
351,LK000350,TL1MGZC9E5SLXG7HF,Renault,Trafic,2022,7,73,Silver,34134,retired,2024-11-19 12:39:07
352,JU000351,LTPY4SL6X69VRSGM2,Ford,Transit,2016,7,74,Silver,32644,retired,2023-11-05 12:39:07
353,BD000352,A75LXBAMZFPHKLWWA,Ford,Mustang Convertible,2025,8,52,Red,9742,retired,2026-02-03 12:39:07
354,PR000353,7SJ5WSE30F8J4T38Z,Toyota,Camry,2016,3,66,Black,51268,available,2021-12-28 12:39:07
355,FL000354,DTRJSC0WSVU1D1W5H,Ford,Mustang Convertible,2018,8,58,Red,20949,available,2025-03-07 12:39:07
356,IL000355,KS1SR2BKHR96M3BTT,Mercedes-Benz,Vito,2020,7,14,Beige,97306,retired,2024-12-28 12:39:07
357,OT000356,5UG05BNG7JLTJGFNH,BMW,Z4,2018,8,7,Gray,73397,rented,2026-05-16 12:39:07
358,RT000357,0H3MZNFVZFUSVEFZG,Lexus,ES,2015,6,74,Black,88066,available,2025-12-15 12:39:07
359,MD000358,VW2JK5HVGC6YVHPTP,Toyota,Corolla,2017,2,53,Black,132215,maintenance,2021-08-19 12:39:07
360,AW000359,02ZV5H4XYHD1X3D6H,Mazda,3,2018,2,45,White,55894,available,2024-06-20 12:39:07
361,NZ000360,46FFF2LY36E2XX4F5,Chrysler,300,2024,4,35,Red,42953,maintenance,2024-09-03 12:39:07
362,VT000361,NTT2MDNAR1WESKUX7,Mazda,MX-5,2021,8,12,Silver,56490,available,2022-06-09 12:39:07
363,DG000362,65YK4MX137VBZ3166,Lexus,ES,2024,6,77,Beige,38625,available,2024-02-04 12:39:07
364,DB000363,63H46KMMVZDMKUW6Z,BMW,Z4,2016,8,8,Black,137647,available,2025-09-02 12:39:07
365,DZ000364,AZBT2KHJ3AUKWVBDC,Nissan,Altima,2021,3,64,Black,48408,maintenance,2025-02-10 12:39:07
366,DY000365,C5KHAF2VVHXLM5PMS,Mercedes-Benz,Vito,2017,7,30,Silver,45597,maintenance,2024-04-17 12:39:07
367,GJ000366,LL629620PFJB1S4H2,Chrysler,300,2018,4,48,Silver,144562,available,2026-04-21 12:39:07
368,HJ000367,9YNEDC57PVLM6VRAY,Mazda,MX-5,2017,8,76,Black,105201,available,2021-10-11 12:39:07
369,PK000368,50VDUWBTGAE1FMKFZ,Renault,Trafic,2015,7,22,Black,203174,rented,2024-05-20 12:39:07
370,PX000369,D80YMYE7P3ZD86N1D,Kia,Picanto,2020,1,43,Blue,110166,available,2022-04-28 12:39:07
371,MT000370,JJBKWF5C9UKNGFXJ0,BMW,X5,2020,5,5,Green,61755,maintenance,2025-11-12 12:39:07
372,TC000371,9TUDSGWA32TKNMPSS,Ford,Taurus,2020,4,68,Blue,92584,available,2025-09-07 12:39:07
373,ES000372,8BV96XPR6TXEF8Y08,Toyota,Yaris,2019,1,21,Beige,140055,available,2025-11-24 12:39:07
374,NZ000373,FAA84TAVPGE3LVW39,Honda,Accord,2024,3,18,Gray,9045,available,2024-10-10 12:39:07
375,SL000374,89734YDKD88R9CDYL,Ford,Taurus,2018,4,24,Green,55132,available,2023-01-23 12:39:07
376,KJ000375,NCD8Y52W9AUDMDEDR,Toyota,RAV4,2022,5,80,Beige,14459,maintenance,2023-11-18 12:39:07
377,HD000376,HK90ZGPM3WEGDMKPS,Ford,Explorer,2019,5,43,Red,126932,rented,2025-11-07 12:39:07
378,OW000377,A3XDPPGV5UAJVPPMF,Ford,Taurus,2017,4,70,Red,18895,maintenance,2025-04-25 12:39:07
379,LT000378,AEXRMHEY4GPRS53PE,Toyota,Yaris,2016,1,66,Silver,97534,retired,2022-10-09 12:39:07
380,DT000379,H96H508RHG1M3MPMC,Toyota,Corolla,2023,2,39,Silver,4142,available,2026-03-02 12:39:07
381,QZ000380,WP5YK1TNFLTTU8PG3,Toyota,Yaris,2024,1,37,White,5148,available,2025-03-13 12:39:07
382,CP000381,17YCRA2H36PV21Y36,Ford,Mondeo,2022,3,18,White,80445,rented,2024-06-17 12:39:07
383,UW000382,WKMZDARZD1WA7R546,BMW,Z4,2023,8,35,Beige,23805,available,2021-08-05 12:39:07
384,HX000383,SB50R9WBDM8SX8LCG,Chrysler,300,2016,4,4,White,190841,rented,2023-09-09 12:39:07
385,JR000384,GHRLHGYG6Y1NR3M5J,Ford,Mustang Convertible,2025,8,37,Blue,12282,available,2023-09-02 12:39:07
386,KK000385,8713S55RYNBY1UWZZ,Audi,A5 Cabriolet,2021,8,16,Blue,82395,available,2022-01-04 12:39:07
387,GD000386,WFC6GEP7DGCJ14ULH,Chrysler,300,2024,4,75,Silver,19386,available,2025-12-08 12:39:07
388,XG000387,MYBBY3LU8ADJ3FU8K,Honda,Civic,2019,2,75,Blue,21820,rented,2025-07-17 12:39:07
389,RF000388,X3BDLGYEE9Z9XVFYW,Audi,A5 Cabriolet,2022,8,35,Beige,13941,available,2023-02-11 12:39:07
390,ID000389,1PPHC2VWRU9M48RFT,Audi,A6,2023,6,53,Silver,8316,maintenance,2023-04-28 12:39:07
391,VP000390,P11VWXFZ1BGADMEJ6,Lexus,ES,2025,6,12,Beige,22197,available,2022-10-26 12:39:07
392,NE000391,LGRS64RXS9WJCLFSJ,Volkswagen,Passat,2024,3,64,Red,43823,available,2021-11-22 12:39:07
393,TN000392,Z40UZN5B9KCB3BULD,Volkswagen,Golf,2024,2,61,Blue,37353,rented,2022-01-29 12:39:07
394,LM000393,L4ADBY7U1N642KCVN,BMW,Z4,2017,8,37,Beige,105316,maintenance,2021-10-30 12:39:07
395,QR000394,TUF1EH1FSSG1NV32R,Ford,Mustang Convertible,2025,8,80,Silver,22546,rented,2026-06-03 12:39:07
396,TM000395,VHTKYBDYAFK4YS1ZF,Chrysler,300,2015,4,15,Green,242556,available,2021-12-13 12:39:07
397,VE000396,1PV7HRT0NDJUPWF01,Mazda,3,2023,2,63,Red,37016,available,2023-02-27 12:39:07
398,CE000397,AJ9UUBAKBNXS8V6GS,BMW,5 Series,2022,6,14,Green,91282,rented,2022-09-09 12:39:07
399,VN000398,7YDTRD79916BN2RN6,Honda,Civic,2019,2,80,Black,126256,maintenance,2025-12-25 12:39:07
400,MW000399,XC5E7KJ4YP50JKPXC,Mazda,MX-5,2017,8,62,Blue,111808,rented,2021-10-15 12:39:07
401,OV000400,MAWK60HZ7BG3UL4WX,Ford,Transit,2022,7,60,Black,3290,available,2021-08-25 12:39:07
402,BG000401,A1V1N77G4K6CXJEZY,Nissan,Rogue,2023,5,46,White,67718,rented,2024-02-13 12:39:07
403,PZ000402,H0AXL3GX5K3TAFXAX,Hyundai,i10,2021,1,39,Gray,93771,rented,2026-02-17 12:39:07
404,RI000403,UE4NNPMRJ5KSWJ1UT,Chrysler,300,2024,4,55,Black,22102,rented,2024-12-13 12:39:07
405,MQ000404,CGE588DTNSKGJHV3M,Toyota,RAV4,2024,5,8,White,43782,available,2023-03-10 12:39:07
406,AT000405,XTFE1A6U6CXGATTKC,Jeep,Grand Cherokee,2022,5,12,Black,14712,retired,2026-03-06 12:39:07
407,XM000406,J7PEV5Y132J0A97A3,Volkswagen,Golf,2025,2,80,Gray,6907,retired,2024-11-21 12:39:07
408,PE000407,DDD9ZK2TWP685VH9U,Mazda,3,2025,2,28,Red,8443,rented,2022-05-09 12:39:07
409,SS000408,81H89015N735LJMLS,BMW,Z4,2017,8,12,Red,97239,rented,2022-02-15 12:39:07
410,HZ000409,7YGB91VGEM93B2W46,Mazda,MX-5,2024,8,34,Gray,42987,rented,2023-08-28 12:39:07
411,FL000410,1NJNA3X4VJG9YUVSN,Volkswagen,up!,2020,1,24,Red,63882,rented,2024-09-06 12:39:07
412,CG000411,DKEG41UFH2R9LBET9,Lexus,ES,2015,6,3,White,132909,available,2021-07-01 12:39:07
413,XP000412,NYZRYZWN7PZC42L9D,Jeep,Grand Cherokee,2025,5,76,Blue,3237,rented,2024-05-07 12:39:07
414,UM000413,1FXVGHMKELZZRXT7L,Toyota,Camry,2022,3,35,Silver,36018,available,2022-06-30 12:39:07
415,QY000414,150378SR35X9M0A0T,Ford,Focus,2018,2,52,Gray,122244,available,2026-03-01 12:39:07
416,AE000415,3BUXCCSEBYB5MFEXG,Toyota,Yaris,2015,1,72,Green,225608,retired,2022-01-24 12:39:07
417,MT000416,KHLKP369GLCWAFZ9S,Jeep,Grand Cherokee,2018,5,65,Gray,79545,available,2024-03-18 12:39:07
418,LU000417,VSEJW2ZH1L54TNUE6,BMW,X5,2022,5,67,Black,33408,rented,2025-01-29 12:39:07
419,RK000418,R3K6B1DWDVRPAAPZH,Ford,Mustang Convertible,2020,8,25,Blue,120703,available,2024-07-15 12:39:07
420,EA000419,VN0CSV6EPUJEYKMJ8,Ford,Mustang Convertible,2025,8,63,Black,15054,rented,2025-01-20 12:39:07
421,WA000420,TLH56EFEKKAH8LV73,Ford,Focus,2024,2,72,Silver,28031,rented,2023-11-27 12:39:07
422,TI000421,7YLX5RMULKW94JL00,Toyota,RAV4,2023,5,71,Blue,19881,available,2026-01-06 12:39:07
423,HU000422,8YVZPJ0SDNMM84H78,Toyota,Avalon,2015,4,58,Gray,44182,available,2022-02-25 12:39:07
424,GA000423,GE58VNLHDNH70914M,Nissan,Rogue,2018,5,32,Blue,52154,available,2024-12-09 12:39:07
425,RD000424,PDAJTP4LWZZJVDU21,Jeep,Grand Cherokee,2023,5,23,Green,59677,rented,2023-06-15 12:39:07
426,CN000425,AY6MDHY8UWJ6NTL7N,Lexus,ES,2017,6,26,Gray,65373,available,2022-07-05 12:39:07
427,GT000426,0703PHGW7MEV7MYP6,Volkswagen,Golf,2020,2,4,White,16660,rented,2022-10-22 12:39:07
428,DE000427,H2C6Y5X5SXNJSN32U,Hyundai,i10,2025,1,6,Gray,5590,maintenance,2022-08-06 12:39:07
429,CP000428,WM1RN6EJLJEAS54HF,Honda,Accord,2015,3,53,Blue,165716,rented,2023-08-09 12:39:07
430,DU000429,VAKZ9P0Y3TJSTRL01,BMW,5 Series,2021,6,11,Blue,40698,rented,2023-11-26 12:39:07
431,BA000430,T91DCA4LFFURB6CP6,Ford,Transit,2021,7,6,Green,103115,rented,2025-08-05 12:39:07
432,ES000431,0V3ZPMFGZPPJJ0YSR,Nissan,Rogue,2025,5,80,White,14744,maintenance,2023-08-25 12:39:07
433,KN000432,8KA9CD5U0474FBCUH,Ford,Mondeo,2017,3,16,Gray,51684,available,2024-10-16 12:39:07
434,NL000433,ZJWZ68JS6DZ72JYJE,Toyota,Avalon,2022,4,40,Black,45458,rented,2025-05-08 12:39:07
435,AC000434,ZTB5E3CRPGX6ZYEL0,Honda,Civic,2020,2,24,Green,96513,rented,2025-04-23 12:39:07
436,VJ000435,MXDXN2F95F4FFRMPR,Audi,A5 Cabriolet,2020,8,58,Blue,41944,retired,2025-04-01 12:39:07
437,LP000436,W64E1PXAJPUHZELYH,Lexus,ES,2020,6,45,Green,19035,available,2023-11-10 12:39:07
438,HL000437,HNS84VM705PSTLD8G,Lexus,ES,2020,6,79,Red,57420,retired,2023-02-28 12:39:07
439,MB000438,PPU937235Z97RD0TV,Toyota,Corolla,2018,2,4,White,66160,rented,2023-12-21 12:39:07
440,HL000439,CSPCYNS220S4S6M84,Ford,Transit,2017,7,52,Red,41797,available,2025-03-21 12:39:07
441,TK000440,RRLAT3PUG5V2BRASZ,Nissan,Altima,2019,3,27,White,144748,available,2026-05-27 12:39:07
442,BS000441,1T8U08BUMFL2YN2ZB,Audi,A5 Cabriolet,2025,8,45,Green,5311,available,2021-07-02 12:39:07
