id,car_id,policy_number,insurer_name,start_date,end_date,coverage_amount
382,382,POL-0000382-2025,StateFarm,2025-01-30,2026-01-30,91000
383,383,POL-0000383-2025,Allianz,2025-02-23,2026-02-23,96000
384,384,POL-0000384-2025,Liberty Mutual,2025-02-17,2026-02-17,75000
385,385,POL-0000385-2025,MAPFRE,2025-01-09,2026-01-09,22000
386,386,POL-0000386-2024,Geico,2024-12-27,2025-12-27,26000
387,387,POL-0000387-2025,Liberty Mutual,2025-01-19,2026-01-19,74000
388,388,POL-0000388-2024,Zurich,2024-12-11,2025-12-11,86000
389,389,POL-0000389-2025,Allianz,2025-02-23,2026-02-23,49000
390,390,POL-0000390-2025,Aviva,2025-06-06,2026-06-06,30000
391,391,POL-0000391-2025,Generali,2025-03-13,2026-03-13,26000
392,392,POL-0000392-2025,AXA,2025-03-11,2026-03-11,25000
393,393,POL-0000393-2025,Aviva,2025-04-14,2026-04-14,94000
394,394,POL-0000394-2024,StateFarm,2024-12-16,2025-12-16,30000
395,395,POL-0000395-2025,Liberty Mutual,2025-02-23,2026-02-23,63000
396,396,POL-0000396-2025,AXA,2025-03-16,2026-03-16,35000
397,397,POL-0000397-2025,Generali,2025-06-19,2026-06-19,77000
398,398,POL-0000398-2025,StateFarm,2025-06-17,2026-06-17,84000
399,399,POL-0000399-2024,Liberty Mutual,2024-12-18,2025-12-18,49000
400,400,POL-0000400-2025,Aviva,2025-01-10,2026-01-10,51000
401,401,POL-0000401-2025,Zurich,2025-03-16,2026-03-16,44000
402,402,POL-0000402-2025,Allianz,2025-06-01,2026-06-01,71000
403,403,POL-0000403-2025,Liberty Mutual,2025-04-06,2026-04-06,91000
404,404,POL-0000404-2025,Zurich,2025-02-16,2026-02-16,67000
405,405,POL-0000405-2025,Progressive,2025-02-09,2026-02-09,23000
406,406,POL-0000406-2025,Liberty Mutual,2025-05-12,2026-05-12,50000
407,407,POL-0000407-2025,StateFarm,2025-02-24,2026-02-24,42000
408,408,POL-0000408-2025,Allianz,2025-06-23,2026-06-23,85000
409,409,POL-0000409-2025,Generali,2025-01-16,2026-01-16,94000
410,410,POL-0000410-2025,Liberty Mutual,2025-02-26,2026-02-26,69000
411,411,POL-0000411-2025,StateFarm,2025-02-06,2026-02-06,85000
412,412,POL-0000412-2025,StateFarm,2025-02-26,2026-02-26,94000
413,413,POL-0000413-2025,Geico,2025-02-14,2026-02-14,27000
414,414,POL-0000414-2025,Allianz,2025-05-25,2026-05-25,52000
415,415,POL-0000415-2025,Zurich,2025-03-19,2026-03-19,71000
416,416,POL-0000416-2025,Geico,2025-03-16,2026-03-16,81000
417,417,POL-0000417-2025,MAPFRE,2025-04-25,2026-04-25,99000
418,418,POL-0000418-2025,MAPFRE,2025-03-20,2026-03-20,57000
419,419,POL-0000419-2025,MAPFRE,2025-01-28,2026-01-28,85000
420,420,POL-0000420-2025,Generali,2025-04-17,2026-04-17,76000
421,421,POL-0000421-2025,AXA,2025-04-22,2026-04-22,40000
422,422,POL-0000422-2025,Zurich,2025-01-08,2026-01-08,68000
423,423,POL-0000423-2025,Generali,2025-04-29,2026-04-29,77000
424,424,POL-0000424-2025,Generali,2025-01-26,2026-01-26,99000
425,425,POL-0000425-2025,Progressive,2025-02-27,2026-02-27,31000
426,426,POL-0000426-2025,Aviva,2025-04-16,2026-04-16,71000
427,427,POL-0000427-2025,Aviva,2025-02-13,2026-02-13,77000
428,428,POL-0000428-2025,Progressive,2025-02-21,2026-02-21,62000
429,429,POL-0000429-2025,Allianz,2025-05-09,2026-05-09,97000
430,430,POL-0000430-2025,Geico,2025-02-02,2026-02-02,49000
431,431,POL-0000431-2025,Liberty Mutual,2025-03-06,2026-03-06,90000
432,432,POL-0000432-2025,Geico,2025-05-24,2026-05-24,93000
433,433,POL-0000433-2025,MAPFRE,2025-05-17,2026-05-17,98000
434,434,POL-0000434-2025,Geico,2025-06-28,2026-06-28,96000
435,435,POL-0000435-2025,StateFarm,2025-03-05,2026-03-05,62000
436,436,POL-0000436-2025,Generali,2025-05-15,2026-05-15,76000
437,437,POL-0000437-2025,Generali,2025-05-20,2026-05-20,75000
438,438,POL-0000438-2025,Progressive,2025-06-12,2026-06-12,66000
439,439,POL-0000439-2025,Progressive,2025-01-25,2026-01-25,89000
440,440,POL-0000440-2025,MAPFRE,2025-03-25,2026-03-25,86000
441,441,POL-0000441-2025,StateFarm,2025-03-03,2026-03-03,24000
442,442,POL-0000442-2025,Liberty Mutual,2025-01-12,2026-01-12,98000
443,443,POL-0000443-2025,Progressive,2025-03-11,2026-03-11,24000
444,444,POL-0000444-2025,Progressive,2025-03-02,2026-03-02,68000
445,445,POL-0000445-2025,Zurich,2025-03-01,2026-03-01,52000
446,446,POL-0000446-2025,Aviva,2025-03-16,2026-03-16,33000
447,447,POL-0000447-2025,Allianz,2025-04-10,2026-04-10,77000
448,448,POL-0000448-2025,Liberty Mutual,2025-04-04,2026-04-04,22000
449,449,POL-0000449-2025,Zurich,2025-05-20,2026-05-20,35000
450,450,POL-0000450-2025,Allianz,2025-05-19,2026-05-19,57000
451,451,POL-0000451-2025,StateFarm,2025-02-03,2026-02-03,69000
452,452,POL-0000452-2025,Allianz,2025-06-16,2026-06-16,46000
453,453,POL-0000453-2025,Allianz,2025-04-21,2026-04-21,96000
454,454,POL-0000454-2025,Aviva,2025-03-05,2026-03-05,39000
455,455,POL-0000455-2025,Liberty Mutual,2025-04-03,2026-04-03,52000
456,456,POL-0000456-2025,Progressive,2025-02-10,2026-02-10,36000
457,457,POL-0000457-2025,Aviva,2025-05-17,2026-05-17,77000
458,458,POL-0000458-2025,AXA,2025-01-12,2026-01-12,57000
459,459,POL-0000459-2025,StateFarm,2025-05-23,2026-05-23,98000
460,460,POL-0000460-2024,Generali,2024-12-17,2025-12-17,42000
461,461,POL-0000461-2025,Allianz,2025-02-04,2026-02-04,55000
462,462,POL-0000462-2024,StateFarm,2024-12-26,2025-12-26,42000
463,463,POL-0000463-2025,Aviva,2025-05-25,2026-05-25,26000
464,464,POL-0000464-2025,Progressive,2025-04-06,2026-04-06,81000
465,465,POL-0000465-2024,Liberty Mutual,2024-12-16,2025-12-16,24000
466,466,POL-0000466-2025,MAPFRE,2025-05-11,2026-05-11,95000
467,467,POL-0000467-2025,Geico,2025-04-10,2026-04-10,78000
468,468,POL-0000468-2025,AXA,2025-02-02,2026-02-02,46000
469,469,POL-0000469-2024,Zurich,2024-12-13,2025-12-13,85000
470,470,POL-0000470-2025,Progressive,2025-05-15,2026-05-15,43000
471,471,POL-0000471-2025,MAPFRE,2025-05-09,2026-05-09,46000
472,472,POL-0000472-2025,Progressive,2025-05-13,2026-05-13,97000
473,473,POL-0000473-2024,Allianz,2024-12-15,2025-12-15,48000
474,474,POL-0000474-2025,Generali,2025-06-20,2026-06-20,92000
475,475,POL-0000475-2025,Aviva,2025-01-31,2026-01-31,34000
476,476,POL-0000476-2025,Liberty Mutual,2025-01-28,2026-01-28,20000
477,477,POL-0000477-2025,MAPFRE,2025-06-15,2026-06-15,53000
478,478,POL-0000478-2025,Zurich,2025-02-10,2026-02-10,23000
479,479,POL-0000479-2025,MAPFRE,2025-04-26,2026-04-26,46000
480,480,POL-0000480-2025,Liberty Mutual,2025-06-11,2026-06-11,81000
481,481,POL-0000481-2025,StateFarm,2025-05-31,2026-05-31,94000
482,482,POL-0000482-2025,AXA,2025-01-17,2026-01-17,96000
483,483,POL-0000483-2025,Progressive,2025-02-11,2026-02-11,64000
484,484,POL-0000484-2025,Geico,2025-06-03,2026-06-03,21000
485,485,POL-0000485-2025,Geico,2025-05-19,2026-05-19,89000
486,486,POL-0000486-2025,Aviva,2025-06-25,2026-06-25,46000
487,487,POL-0000487-2025,Zurich,2025-03-19,2026-03-19,78000
488,488,POL-0000488-2025,Geico,2025-06-11,2026-06-11,85000
489,489,POL-0000489-2025,MAPFRE,2025-01-31,2026-01-31,28000
490,490,POL-0000490-2024,Zurich,2024-12-28,2025-12-28,74000
491,491,POL-0000491-2024,StateFarm,2024-12-14,2025-12-14,35000
492,492,POL-0000492-2025,Progressive,2025-02-27,2026-02-27,94000
493,493,POL-0000493-2025,StateFarm,2025-05-21,2026-05-21,75000
494,494,POL-0000494-2025,Liberty Mutual,2025-03-31,2026-03-31,69000
495,495,POL-0000495-2025,Allianz,2025-01-16,2026-01-16,43000
496,496,POL-0000496-2025,MAPFRE,2025-03-09,2026-03-09,52000
497,497,POL-0000497-2025,Allianz,2025-01-17,2026-01-17,47000
498,498,POL-0000498-2025,MAPFRE,2025-01-05,2026-01-05,36000
499,499,POL-0000499-2025,Progressive,2025-02-25,2026-02-25,56000
500,500,POL-0000500-2025,Generali,2025-04-07,2026-04-07,64000
501,501,POL-0000501-2025,Liberty Mutual,2025-01-23,2026-01-23,38000
502,502,POL-0000502-2025,StateFarm,2025-06-25,2026-06-25,31000
503,503,POL-0000503-2025,Aviva,2025-03-14,2026-03-14,31000
504,504,POL-0000504-2025,StateFarm,2025-03-18,2026-03-18,54000
505,505,POL-0000505-2025,Progressive,2025-02-01,2026-02-01,68000
506,506,POL-0000506-2025,AXA,2025-05-29,2026-05-29,68000
507,507,POL-0000507-2024,StateFarm,2024-12-12,2025-12-12,89000
508,508,POL-0000508-2025,Geico,2025-03-11,2026-03-11,55000
509,509,POL-0000509-2025,AXA,2025-05-26,2026-05-26,38000
510,510,POL-0000510-2024,Zurich,2024-12-15,2025-12-15,64000
511,511,POL-0000511-2025,Geico,2025-01-27,2026-01-27,90000
512,512,POL-0000512-2025,AXA,2025-02-06,2026-02-06,90000
513,513,POL-0000513-2025,StateFarm,2025-01-16,2026-01-16,20000
514,514,POL-0000514-2025,Generali,2025-04-13,2026-04-13,46000
515,515,POL-0000515-2025,Allianz,2025-05-24,2026-05-24,45000
516,516,POL-0000516-2025,Progressive,2025-05-01,2026-05-01,23000
517,517,POL-0000517-2024,MAPFRE,2024-12-14,2025-12-14,50000
518,518,POL-0000518-2025,Geico,2025-05-20,2026-05-20,76000
519,519,POL-0000519-2025,AXA,2025-04-05,2026-04-05,32000
520,520,POL-0000520-2025,Generali,2025-02-27,2026-02-27,46000
521,521,POL-0000521-2025,Allianz,2025-03-14,2026-03-14,37000
522,522,POL-0000522-2025,AXA,2025-01-16,2026-01-16,95000
523,523,POL-0000523-2025,Aviva,2025-01-31,2026-01-31,74000
524,524,POL-0000524-2025,AXA,2025-04-07,2026-04-07,42000
525,525,POL-0000525-2024,AXA,2024-12-27,2025-12-27,25000
526,526,POL-0000526-2025,Liberty Mutual,2025-03-31,2026-03-31,61000
527,527,POL-0000527-2025,Geico,2025-06-07,2026-06-07,33000
528,528,POL-0000528-2025,Zurich,2025-03-24,2026-03-24,83000
529,529,POL-0000529-2025,Liberty Mutual,2025-03-14,2026-03-14,80000
530,530,POL-0000530-2024,Zurich,2024-12-24,2025-12-24,47000
531,531,POL-0000531-2025,AXA,2025-05-07,2026-05-07,79000
532,532,POL-0000532-2025,StateFarm,2025-02-14,2026-02-14,89000
533,533,POL-0000533-2025,AXA,2025-04-24,2026-04-24,60000
534,534,POL-0000534-2025,MAPFRE,2025-02-01,2026-02-01,91000
535,535,POL-0000535-2025,Zurich,2025-05-23,2026-05-23,68000
536,536,POL-0000536-2025,Aviva,2025-01-24,2026-01-24,70000
537,537,POL-0000537-2025,StateFarm,2025-05-13,2026-05-13,31000
538,538,POL-0000538-2025,Generali,2025-01-25,2026-01-25,23000
539,539,POL-0000539-2025,Allianz,2025-03-02,2026-03-02,84000
540,540,POL-0000540-2025,Aviva,2025-06-23,2026-06-23,25000
541,541,POL-0000541-2025,AXA,2025-02-01,2026-02-01,99000
542,542,POL-0000542-2025,Geico,2025-01-24,2026-01-24,70000
543,543,POL-0000543-2024,AXA,2024-12-13,2025-12-13,38000
544,544,POL-0000544-2025,Zurich,2025-01-20,2026-01-20,99000
545,545,POL-0000545-2025,Generali,2025-01-07,2026-01-07,56000
546,546,POL-0000546-2025,Aviva,2025-03-19,2026-03-19,25000
547,547,POL-0000547-2025,Aviva,2025-06-03,2026-06-03,62000
548,548,POL-0000548-2025,Geico,2025-02-17,2026-02-17,55000
549,549,POL-0000549-2025,AXA,2025-05-03,2026-05-03,56000
550,550,POL-0000550-2025,Aviva,2025-04-08,2026-04-08,76000
551,551,POL-0000551-2025,Progressive,2025-06-01,2026-06-01,65000
552,552,POL-0000552-2025,Allianz,2025-02-03,2026-02-03,65000
553,553,POL-0000553-2025,Generali,2025-01-25,2026-01-25,97000
554,554,POL-0000554-2025,StateFarm,2025-05-28,2026-05-28,96000
555,555,POL-0000555-2025,Aviva,2025-05-02,2026-05-02,23000
556,556,POL-0000556-2025,StateFarm,2025-06-22,2026-06-22,24000
557,557,POL-0000557-2024,Liberty Mutual,2024-12-27,2025-12-27,87000
558,558,POL-0000558-2025,Liberty Mutual,2025-05-01,2026-05-01,86000
559,559,POL-0000559-2024,Aviva,2024-12-20,2025-12-20,60000
560,560,POL-0000560-2025,StateFarm,2025-05-27,2026-05-27,52000
561,561,POL-0000561-2025,Zurich,2025-03-20,2026-03-20,66000
562,562,POL-0000562-2025,Allianz,2025-03-06,2026-03-06,55000
563,563,POL-0000563-2025,AXA,2025-01-16,2026-01-16,53000
564,564,POL-0000564-2024,StateFarm,2024-12-22,2025-12-22,37000
565,565,POL-0000565-2025,Zurich,2025-02-28,2026-02-28,45000
566,566,POL-0000566-2025,MAPFRE,2025-01-19,2026-01-19,99000
567,567,POL-0000567-2025,MAPFRE,2025-03-25,2026-03-25,54000
568,568,POL-0000568-2025,StateFarm,2025-05-10,2026-05-10,74000
569,569,POL-0000569-2025,StateFarm,2025-05-10,2026-05-10,70000
570,570,POL-0000570-2025,Liberty Mutual,2025-01-03,2026-01-03,53000
571,571,POL-0000571-2024,Aviva,2024-12-28,2025-12-28,57000
572,572,POL-0000572-2025,Aviva,2025-03-22,2026-03-22,23000
573,573,POL-0000573-2025,Aviva,2025-05-18,2026-05-18,73000
574,574,POL-0000574-2025,Aviva,2025-03-05,2026-03-05,79000
575,575,POL-0000575-2025,Zurich,2025-01-28,2026-01-28,26000
576,576,POL-0000576-2025,Liberty Mutual,2025-03-01,2026-03-01,89000
577,577,POL-0000577-2024,AXA,2024-12-16,2025-12-16,33000
578,578,POL-0000578-2025,Allianz,2025-06-11,2026-06-11,66000
579,579,POL-0000579-2025,AXA,2025-03-01,2026-03-01,50000
580,580,POL-0000580-2025,Liberty Mutual,2025-03-30,2026-03-30,21000
581,581,POL-0000581-2025,AXA,2025-05-14,2026-05-14,59000
582,582,POL-0000582-2024,MAPFRE,2024-12-31,2025-12-31,98000
583,583,POL-0000583-2025,Liberty Mutual,2025-04-10,2026-04-10,89000
584,584,POL-0000584-2025,Aviva,2025-03-06,2026-03-06,55000
585,585,POL-0000585-2025,Liberty Mutual,2025-03-28,2026-03-28,67000
586,586,POL-0000586-2025,Liberty Mutual,2025-06-01,2026-06-01,55000
587,587,POL-0000587-2025,Liberty Mutual,2025-04-24,2026-04-24,67000
588,588,POL-0000588-2025,StateFarm,2025-05-15,2026-05-15,25000
589,589,POL-0000589-2025,Progressive,2025-02-26,2026-02-26,24000
590,590,POL-0000590-2025,Liberty Mutual,2025-04-06,2026-04-06,85000
591,591,POL-0000591-2025,Progressive,2025-04-26,2026-04-26,33000
592,592,POL-0000592-2025,Liberty Mutual,2025-03-18,2026-03-18,97000
593,593,POL-0000593-2025,Progressive,2025-06-08,2026-06-08,81000
594,594,POL-0000594-2025,Progressive,2025-01-01,2026-01-01,25000
595,595,POL-0000595-2024,AXA,2024-12-23,2025-12-23,50000
596,596,POL-0000596-2025,Allianz,2025-04-23,2026-04-23,97000
597,597,POL-0000597-2024,Liberty Mutual,2024-12-29,2025-12-29,51000
598,598,POL-0000598-2025,Liberty Mutual,2025-06-26,2026-06-26,81000
599,599,POL-0000599-2025,StateFarm,2025-05-11,2026-05-11,37000
600,600,POL-0000600-2025,StateFarm,2025-02-17,2026-02-17,53000
601,601,POL-0000601-2025,Liberty Mutual,2025-04-29,2026-04-29,77000
602,602,POL-0000602-2024,Progressive,2024-12-12,2025-12-12,45000
603,603,POL-0000603-2025,Geico,2025-04-09,2026-04-09,42000
604,604,POL-0000604-2025,Geico,2025-01-21,2026-01-21,54000
605,605,POL-0000605-2025,Progressive,2025-06-18,2026-06-18,85000
606,606,POL-0000606-2025,Allianz,2025-03-13,2026-03-13,54000
607,607,POL-0000607-2025,Allianz,2025-02-13,2026-02-13,39000
608,608,POL-0000608-2024,Allianz,2024-12-24,2025-12-24,42000
609,609,POL-0000609-2025,Geico,2025-04-07,2026-04-07,89000
610,610,POL-0000610-2025,StateFarm,2025-03-18,2026-03-18,72000
611,611,POL-0000611-2025,Zurich,2025-05-17,2026-05-17,68000
612,612,POL-0000612-2025,Allianz,2025-03-10,2026-03-10,70000
613,613,POL-0000613-2025,Allianz,2025-05-17,2026-05-17,97000
614,614,POL-0000614-2025,AXA,2025-04-04,2026-04-04,58000
615,615,POL-0000615-2025,Zurich,2025-02-09,2026-02-09,88000
616,616,POL-0000616-2024,Aviva,2024-12-31,2025-12-31,62000
617,617,POL-0000617-2024,Liberty Mutual,2024-12-16,2025-12-16,73000
618,618,POL-0000618-2025,AXA,2025-04-15,2026-04-15,45000
619,619,POL-0000619-2025,MAPFRE,2025-03-15,2026-03-15,49000
620,620,POL-0000620-2025,Generali,2025-01-09,2026-01-09,34000
621,621,POL-0000621-2025,Progressive,2025-02-10,2026-02-10,95000
622,622,POL-0000622-2024,Generali,2024-12-18,2025-12-18,89000
623,623,POL-0000623-2025,Geico,2025-03-15,2026-03-15,23000
624,624,POL-0000624-2025,AXA,2025-05-26,2026-05-26,45000
625,625,POL-0000625-2025,Liberty Mutual,2025-06-03,2026-06-03,75000
626,626,POL-0000626-2025,Allianz,2025-02-17,2026-02-17,54000
627,627,POL-0000627-2025,Zurich,2025-05-16,2026-05-16,64000
628,628,POL-0000628-2025,Generali,2025-04-03,2026-04-03,25000
629,629,POL-0000629-2025,MAPFRE,2025-05-02,2026-05-02,63000
630,630,POL-0000630-2025,Generali,2025-01-21,2026-01-21,57000
631,631,POL-0000631-2025,StateFarm,2025-01-28,2026-01-28,79000
632,632,POL-0000632-2025,AXA,2025-02-24,2026-02-24,79000
633,633,POL-0000633-2025,Allianz,2025-05-15,2026-05-15,82000
634,634,POL-0000634-2025,Allianz,2025-01-12,2026-01-12,21000
635,635,POL-0000635-2025,AXA,2025-01-30,2026-01-30,41000
636,636,POL-0000636-2025,StateFarm,2025-06-20,2026-06-20,63000
637,637,POL-0000637-2024,Aviva,2024-12-26,2025-12-26,59000
638,638,POL-0000638-2025,Allianz,2025-03-29,2026-03-29,85000
639,639,POL-0000639-2025,Zurich,2025-04-19,2026-04-19,70000
640,640,POL-0000640-2025,AXA,2025-01-30,2026-01-30,55000
641,641,POL-0000641-2024,MAPFRE,2024-12-22,2025-12-22,28000
642,642,POL-0000642-2025,Liberty Mutual,2025-05-05,2026-05-05,78000
643,643,POL-0000643-2025,Allianz,2025-01-11,2026-01-11,96000
644,644,POL-0000644-2025,Aviva,2025-03-13,2026-03-13,72000
645,645,POL-0000645-2025,Liberty Mutual,2025-04-30,2026-04-30,24000
646,646,POL-0000646-2025,StateFarm,2025-06-10,2026-06-10,20000
647,647,POL-0000647-2025,Geico,2025-01-20,2026-01-20,46000
648,648,POL-0000648-2025,Geico,2025-06-07,2026-06-07,72000
649,649,POL-0000649-2025,Liberty Mutual,2025-04-19,2026-04-19,37000
650,650,POL-0000650-2025,Liberty Mutual,2025-06-28,2026-06-28,90000
651,651,POL-0000651-2025,Geico,2025-01-25,2026-01-25,85000
652,652,POL-0000652-2025,Aviva,2025-02-20,2026-02-20,94000
653,653,POL-0000653-2025,AXA,2025-02-11,2026-02-11,83000
654,654,POL-0000654-2025,AXA,2025-06-19,2026-06-19,93000
655,655,POL-0000655-2025,StateFarm,2025-05-28,2026-05-28,97000
656,656,POL-0000656-2025,Geico,2025-03-02,2026-03-02,35000
657,657,POL-0000657-2025,Geico,2025-01-04,2026-01-04,55000
658,658,POL-0000658-2025,Geico,2025-01-30,2026-01-30,35000
659,659,POL-0000659-2024,Generali,2024-12-27,2025-12-27,39000
660,660,POL-0000660-2025,Generali,2025-02-19,2026-02-19,77000
661,661,POL-0000661-2025,Geico,2025-06-21,2026-06-21,89000
662,662,POL-0000662-2025,AXA,2025-03-24,2026-03-24,20000
663,663,POL-0000663-2025,Aviva,2025-06-15,2026-06-15,48000
664,664,POL-0000664-2025,Aviva,2025-03-19,2026-03-19,84000
665,665,POL-0000665-2025,Liberty Mutual,2025-01-08,2026-01-08,90000
666,666,POL-0000666-2025,Aviva,2025-02-19,2026-02-19,69000
667,667,POL-0000667-2025,Zurich,2025-03-27,2026-03-27,51000
668,668,POL-0000668-2025,Zurich,2025-01-31,2026-01-31,88000
669,669,POL-0000669-2025,Aviva,2025-06-09,2026-06-09,79000
670,670,POL-0000670-2025,Progressive,2025-01-27,2026-01-27,95000
671,671,POL-0000671-2025,Geico,2025-05-29,2026-05-29,63000
672,672,POL-0000672-2025,Aviva,2025-06-05,2026-06-05,52000
673,673,POL-0000673-2025,Generali,2025-04-23,2026-04-23,59000
674,674,POL-0000674-2025,Liberty Mutual,2025-06-13,2026-06-13,51000
675,675,POL-0000675-2025,Aviva,2025-02-09,2026-02-09,77000
676,676,POL-0000676-2025,Liberty Mutual,2025-06-24,2026-06-24,60000
677,677,POL-0000677-2025,Geico,2025-04-13,2026-04-13,74000
678,678,POL-0000678-2025,Liberty Mutual,2025-05-04,2026-05-04,35000
679,679,POL-0000679-2025,Zurich,2025-06-04,2026-06-04,21000
680,680,POL-0000680-2024,Liberty Mutual,2024-12-19,2025-12-19,28000
681,681,POL-0000681-2025,MAPFRE,2025-05-15,2026-05-15,35000
682,682,POL-0000682-2025,Allianz,2025-03-19,2026-03-19,92000
683,683,POL-0000683-2025,Liberty Mutual,2025-03-09,2026-03-09,28000
684,684,POL-0000684-2025,MAPFRE,2025-04-13,2026-04-13,68000
685,685,POL-0000685-2025,Generali,2025-01-23,2026-01-23,58000
686,686,POL-0000686-2025,Liberty Mutual,2025-01-10,2026-01-10,98000
687,687,POL-0000687-2025,MAPFRE,2025-06-23,2026-06-23,98000
688,688,POL-0000688-2025,Liberty Mutual,2025-06-06,2026-06-06,55000
689,689,POL-0000689-2025,MAPFRE,2025-02-19,2026-02-19,36000
690,690,POL-0000690-2025,Progressive,2025-06-26,2026-06-26,27000
691,691,POL-0000691-2025,Zurich,2025-04-20,2026-04-20,51000
692,692,POL-0000692-2025,Progressive,2025-02-22,2026-02-22,82000
693,693,POL-0000693-2025,StateFarm,2025-02-01,2026-02-01,73000
694,694,POL-0000694-2025,Zurich,2025-06-06,2026-06-06,52000
695,695,POL-0000695-2025,Geico,2025-06-18,2026-06-18,93000
696,696,POL-0000696-2025,StateFarm,2025-03-22,2026-03-22,54000
697,697,POL-0000697-2025,Liberty Mutual,2025-03-29,2026-03-29,58000
698,698,POL-0000698-2025,Progressive,2025-03-24,2026-03-24,42000
699,699,POL-0000699-2025,AXA,2025-03-13,2026-03-13,99000
700,700,POL-0000700-2025,Geico,2025-01-01,2026-01-01,58000
701,701,POL-0000701-2025,Progressive,2025-03-05,2026-03-05,21000
702,702,POL-0000702-2025,Generali,2025-05-05,2026-05-05,49000
703,703,POL-0000703-2024,Generali,2024-12-29,2025-12-29,55000
704,704,POL-0000704-2025,StateFarm,2025-06-18,2026-06-18,47000
705,705,POL-0000705-2025,Progressive,2025-01-31,2026-01-31,82000
706,706,POL-0000706-2025,Geico,2025-04-24,2026-04-24,45000
707,707,POL-0000707-2024,StateFarm,2024-12-23,2025-12-23,48000
708,708,POL-0000708-2025,AXA,2025-04-18,2026-04-18,31000
709,709,POL-0000709-2025,Geico,2025-06-05,2026-06-05,41000
710,710,POL-0000710-2025,Liberty Mutual,2025-01-26,2026-01-26,70000
711,711,POL-0000711-2025,Zurich,2025-04-07,2026-04-07,54000
712,712,POL-0000712-2025,Progressive,2025-03-15,2026-03-15,66000
713,713,POL-0000713-2024,Generali,2024-12-19,2025-12-19,38000
714,714,POL-0000714-2024,Aviva,2024-12-16,2025-12-16,33000
715,715,POL-0000715-2025,AXA,2025-01-09,2026-01-09,51000
716,716,POL-0000716-2024,StateFarm,2024-12-31,2025-12-31,51000
717,717,POL-0000717-2025,MAPFRE,2025-03-10,2026-03-10,62000
718,718,POL-0000718-2025,Allianz,2025-04-29,2026-04-29,72000
719,719,POL-0000719-2025,Geico,2025-04-11,2026-04-11,54000
720,720,POL-0000720-2025,Zurich,2025-02-11,2026-02-11,93000
721,721,POL-0000721-2025,Aviva,2025-05-05,2026-05-05,60000
722,722,POL-0000722-2025,Aviva,2025-03-29,2026-03-29,42000
723,723,POL-0000723-2025,AXA,2025-05-13,2026-05-13,39000
724,724,POL-0000724-2025,Liberty Mutual,2025-03-30,2026-03-30,39000
725,725,POL-0000725-2025,Allianz,2025-06-09,2026-06-09,84000
726,726,POL-0000726-2025,Allianz,2025-03-31,2026-03-31,78000
727,727,POL-0000727-2025,Geico,2025-05-22,2026-05-22,61000
728,728,POL-0000728-2025,Progressive,2025-04-02,2026-04-02,76000
729,729,POL-0000729-2025,Generali,2025-05-05,2026-05-05,82000
730,730,POL-0000730-2025,Progressive,2025-03-29,2026-03-29,85000
731,731,POL-0000731-2025,Generali,2025-04-06,2026-04-06,26000
732,732,POL-0000732-2025,MAPFRE,2025-02-09,2026-02-09,20000
733,733,POL-0000733-2025,Liberty Mutual,2025-06-17,2026-06-17,66000
